时间,创意名称,创意ID,计划名称,计划ID,笔记/素材ID,笔记/素材链接,笔记标题,商品名称,spuId,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-05-23,521虾仁测试_20260521_211037,4840483993,521三文鱼搜索,196988252,69df9be9000000001f00772d,https://www.xiaohongshu.com/explore/69df9be9000000001f00772d?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMSpp8xwM6zZYoOZ9aJruBMY=&xsec_source=pc_wind_export,山母的品质，Pxx 的价格！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.64,13,15.38%,0.0%,2,0.0,0.32,49.23,0.64,13,2,15.38%,0.32,49.23,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.14,23.08%,50.0%,21.88%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840483994,521三文鱼搜索,196988252,69e212da000000002003abc4,https://www.xiaohongshu.com/explore/69e212da000000002003abc4?xsec_token=WB5W3x6cf0o3XUSoelXjwZbGSv8TJkqgbm-Vax5BX1-go=&xsec_source=pc_wind_export,希望整条三文鱼火，但火了又怕断货,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.05,3,33.33%,0.0%,1,0.0,0.05,16.67,0.05,3,1,33.33%,0.05,16.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.05,66.67%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840483997,521三文鱼搜索,196988252,69ca9180000000001f0062ef,https://www.xiaohongshu.com/explore/69ca9180000000001f0062ef?xsec_token=WB1qhXfPDTLqfSPf2C3hmRFRrYJr76N76flGVz2vRAOr0=&xsec_source=pc_wind_export,以为300多没多少，结果把整条三文鱼发来了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840484000,521三文鱼搜索,196988252,69ead6db000000001f007ba4,https://www.xiaohongshu.com/explore/69ead6db000000001f007ba4?xsec_token=WBvrAzHqXcitO-D18hJmfFEm8bAPuwHg4bXNv2p9Cm_a8=&xsec_source=pc_wind_export,区区 300 块，承包我一个月的快乐😉,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.34,1,100.0%,0.0%,1,0.0,0.34,340.0,0.34,1,1,100.0%,0.34,340.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840484001,521三文鱼搜索,196988252,69e71a8300000000220263eb,https://www.xiaohongshu.com/explore/69e71a8300000000220263eb?xsec_token=WB3jr8LcL2dZEV3PwoiB_ykIvzP5YrDPhdGP5FNaqsaeY=&xsec_source=pc_wind_export,某姆对不起，还是300一整条的更适合我,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.12,3,33.33%,0.0%,1,0.0,0.12,40.0,0.12,3,1,33.33%,0.12,40.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.12,100.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840484002,521三文鱼搜索,196988252,69df3dc3000000001d01fb12,https://www.xiaohongshu.com/explore/69df3dc3000000001d01fb12?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMcCXzjtMxroP8t1KMC8QIlM=&xsec_source=pc_wind_export,比Sam都实惠的整条三文鱼,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840484003,521三文鱼搜索,196988252,69dca905000000002202add5,https://www.xiaohongshu.com/explore/69dca905000000002202add5?xsec_token=WBweZPjNCIf57S0Tpf9yKo3X6iIagY8-Q5yiIpa9Nd-Xg=&xsec_source=pc_wind_export,太喜欢这个整条三文鱼了，比Sam实惠多了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840484005,521三文鱼搜索,196988252,69e097ea0000000022028566,https://www.xiaohongshu.com/explore/69e097ea0000000022028566?xsec_token=WBrNevwLBkwPmTIIQnZuR7XhR7ru8rBdzLcbJKDeZjpZA=&xsec_source=pc_wind_export,区区 300 块够我吃一个月了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-23,521虾仁测试_20260521_211037,4840484006,521三文鱼搜索,196988252,69e85ce5000000001f0004ce,https://www.xiaohongshu.com/explore/69e85ce5000000001f0004ce?xsec_token=WBVSwmN5xyFULseXUlf5AKqV76l5LLTGkCw66WFk5ylMM=&xsec_source=pc_wind_export,带饭三个月，存了一万二,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.24,2,50.0%,0.0%,1,0.0,0.24,120.0,0.24,2,1,50.0%,0.24,120.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260408_212547,4300948741,三文鱼搜索关键词,184817496,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260408_212547,4300948742,三文鱼搜索关键词,184817496,692e4f1e000000001f007cb8,https://www.xiaohongshu.com/explore/692e4f1e000000001f007cb8?xsec_token=WBiGQg1u-W4V8sZsIn-llKe09K1sE-ezo3qmFqx-a6cDo=&xsec_source=pc_wind_export,在小红书上买到了整条三文鱼…,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.07,4,50.0%,0.0%,2,0.0,0.04,17.5,0.07,4,2,50.0%,0.04,17.5,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260408_212711,4300948744,三文鱼搜索关键词,184817496,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.14,3,66.67%,0.0%,2,0.0,0.07,46.67,0.14,3,2,66.67%,0.07,46.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,2,0.14,66.67%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-24,虾仁,4343932832,虾仁搜索,185525682,69c2acd60000000028008317,https://www.xiaohongshu.com/explore/69c2acd60000000028008317?xsec_token=WBzXHWDou8TL24WFO1UUnRMDBGYfi3xf-4dKjxM3hn9XE=&xsec_source=pc_wind_export,感谢315，让我家无添加虾仁又爆单了,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,4.46,101,11.88%,0.0%,12,0.0,0.37,44.16,4.46,101,12,11.88%,0.37,44.16,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,2,0.85,29.7%,16.67%,19.08%,0.0%,0,0.0,0.0
2026-05-24,三文鱼搜索关键词计划2_20260412_103855,4343932833,虾仁搜索,185525682,69b91f54000000002800a745,https://www.xiaohongshu.com/explore/69b91f54000000002800a745?xsec_token=WBLvxvEeJzsnTuMSq7iu6mX_3g7dffoK8GGP0dMeGJVKw=&xsec_source=pc_wind_export,和老爹商量后，推出一人食小包装,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,1.10,29,10.34%,0.0%,3,0.0,0.37,37.93,1.1,29,3,10.34%,0.37,37.93,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,6.9%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,三文鱼搜索关键词计划2_20260412_103855,4343932834,虾仁搜索,185525682,69c4d7c300000000200387da,https://www.xiaohongshu.com/explore/69c4d7c300000000200387da?xsec_token=WBdSMwRhQgXYB0xSZvioQafvCSrOqsqcxByyPe4y62184=&xsec_source=pc_wind_export,真别低估了100来块的购买力，够吃半个月了,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.86,38,13.16%,0.0%,5,0.0,0.17,22.63,0.86,38,5,13.16%,0.17,22.63,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,1,0.07,13.16%,20.0%,8.14%,0.0%,0,0.0,0.0
2026-05-24,三文鱼搜索关键词计划2_20260412_103855,4343932836,虾仁搜索,185525682,69c353ba000000001e00cbc5,https://www.xiaohongshu.com/explore/69c353ba000000001e00cbc5?xsec_token=WBfSC_n371aK-FHrCOLsf__tK2mgz-fW902ywsMrT6rRE=&xsec_source=pc_wind_export,同事总说我天天吃虾仁也太奢侈了……,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.13,21,14.29%,0.0%,3,0.0,0.04,6.19,0.13,21,3,14.29%,0.04,6.19,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,1,0.05,23.81%,33.33%,39.68%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260408_212547,4378119712,三文鱼搜索关键词_复制,186136724,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,9,0.0%,0.0%,0,0.0,0.0,0.0,0.0,8,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,11.11%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260408_212547,4378119713,三文鱼搜索关键词_复制,186136724,692e4f1e000000001f007cb8,https://www.xiaohongshu.com/explore/692e4f1e000000001f007cb8?xsec_token=WBiGQg1u-W4V8sZsIn-llKe09K1sE-ezo3qmFqx-a6cDo=&xsec_source=pc_wind_export,在小红书上买到了整条三文鱼…,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.03,7,14.29%,0.0%,1,0.0,0.03,4.29,0.03,7,1,14.29%,0.03,4.29,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260408_212711,4378119715,三文鱼搜索关键词_复制,186136724,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.41,11,36.36%,0.0%,4,0.0,0.1,37.27,0.41,11,4,36.36%,0.1,37.27,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,9.09%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,三文鱼搜索关键词_复制_20260415_085530,4378119717,三文鱼搜索关键词_复制,186136724,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,17,0.0%,0.0%,0,0.0,0.0,0.0,0.0,17,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0,0.0,29.41%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,虾仁搜索_20260417_105306,4406350660,三文鱼爆款购买潜在需求,186737237,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,16.28,345,15.36%,0.0%,53,0.0,0.31,47.19,16.28,344,53,15.41%,0.31,47.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,126,23,11.72,36.52%,43.4%,71.97%,0.0%,0,0.0,0.0
2026-05-24,山姆三文鱼_20260514_103048,4739362205,三文鱼,194400456,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,三文鱼_20260516_153114,4769252766,7日虾仁笔记_复制,195192732,6a019b0b0000000007022ff0,https://www.xiaohongshu.com/explore/6a019b0b0000000007022ff0?xsec_token=WBDKD46_DUTJ9vYh-kCNnexNx0YfQOHmxGrze-UWNqQWM=&xsec_source=pc_wind_export,一个人住后疯狂囤虾仁😭,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,三文鱼_20260516_153605,4769252767,7日虾仁笔记_复制,195192732,69ffd3480000000035032748,https://www.xiaohongshu.com/explore/69ffd3480000000035032748?xsec_token=WBjLY0TzAxpc89nJk3zUBEvBtF_ygP-DOFxqXFYJtmqh0=&xsec_source=pc_wind_export,69囤的虾仁，居然让我开始做饭了😂,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,三文鱼_20260516_153605,4769252769,7日虾仁笔记_复制,195192732,69fdea87000000002003b62d,https://www.xiaohongshu.com/explore/69fdea87000000002003b62d?xsec_token=WBnEJxiOj3esSjVmAffb0KI4tRgBrs_xd6pSxRJDpkqk4=&xsec_source=pc_wind_export,和老爸商量后，推出专为独居姐妹做的小包装,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.94,18,38.89%,0.0%,7,0.0,0.13,52.22,0.94,18,7,38.89%,0.13,52.22,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,4,0.47,33.33%,57.14%,50.42%,0.0%,0,0.0,0.0
2026-05-24,三文鱼_20260516_153605,4769252770,7日虾仁笔记_复制,195192732,6a01813300000000070126cc,https://www.xiaohongshu.com/explore/6a01813300000000070126cc?xsec_token=WBDKD46_DUTJ9vYh-kCNnexOMDUalemQNg9L2wDzZL8nM=&xsec_source=pc_wind_export,69元5袋虾仁，一袋一顿真的很适合减脂期,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.10,3,33.33%,0.0%,1,0.0,0.1,33.33,0.1,3,1,33.33%,0.1,33.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.1,66.67%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260521_204003,4840089676,521虾仁测试,196982127,6a02f4d1000000003501fb4d,https://www.xiaohongshu.com/explore/6a02f4d1000000003501fb4d?xsec_token=WBySaZkgFYdqOm1e60l_7Q-_QUnhHqqHh4yxdreCD7XaY=&xsec_source=pc_wind_export,现在年轻人，严重低估了69的购买力！,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,1.23,27,18.52%,0.0%,5,0.0,0.25,45.56,1.23,27,5,18.52%,0.25,45.56,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0.96,37.04%,60.0%,78.05%,0.0%,0,0.0,0.0
2026-05-24,商品推广_日常销售_20260521_204003,4840090221,521虾仁测试_复制,196982135,6a02f4d1000000003501fb4d,https://www.xiaohongshu.com/explore/6a02f4d1000000003501fb4d?xsec_token=WBySaZkgFYdqOm1e60l_7Q-_QUnhHqqHh4yxdreCD7XaY=&xsec_source=pc_wind_export,现在年轻人，严重低估了69的购买力！,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,521虾仁测试_20260521_211037,4840483982,521三文鱼搜索,196988252,6a08835a0000000008033581,https://www.xiaohongshu.com/explore/6a08835a0000000008033581?xsec_token=WB7404GBEU4WM5h2jCjrXPPEijU_ofHO_IovVG7g1CVO8=&xsec_source=pc_wind_export,给孩子补充营养首选，三文鱼是唯一真神,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.17,9,22.22%,0.0%,2,0.0,0.09,18.89,0.17,9,2,22.22%,0.09,18.89,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,22.22%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,521虾仁测试_20260521_211037,4840483983,521三文鱼搜索,196988252,6a0833f200000000080001ac,https://www.xiaohongshu.com/explore/6a0833f200000000080001ac?xsec_token=WB7404GBEU4WM5h2jCjrXPPEq6GNJFHLgp9HbGxRpRPGo=&xsec_source=pc_wind_export,和老爸商量了推出减脂三文鱼小包装,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,1.18,10,40.0%,0.0%,4,0.0,0.3,118.0,1.18,10,4,40.0%,0.3,118.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.05,20.0%,25.0%,4.24%,0.0%,0,0.0,0.0
2026-05-24,521虾仁测试_20260521_211037,4840483984,521三文鱼搜索,196988252,6a07df2a0000000008003f03,https://www.xiaohongshu.com/explore/6a07df2a0000000008003f03?xsec_token=WBjvHi-3NfZN4yO2uim0nd0jsgoAm8YmVGUVdYJKRvpRc=&xsec_source=pc_wind_export,年轻人已经对100块钱的购买力没概念了...,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-24,521虾仁测试_20260521_211037,4840483985,521三文鱼搜索,196988252,6a057512000000000702fc66,https://www.xiaohongshu.com/explore/6a057512000000000702fc66?xsec_token=WBnb0V4DlrNrvUl81VwNXc6rXqhSvyeT7T_B6TVn2idVs=&xsec_source=pc_wind_export,和老爸商量了，推出一人食小包装三文鱼,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
